id,month,day,sp,fpn,ifpn,windfpn,temperature,dayaheadwind,dayaheadsolar,intradaysolar,daydemand,rsd(t-2),niv(t-2),indexprice,imbalanceprice
20011635,1,4,35,42886,3969,11128,5.8,15203,0,0,41734,39947,288.0642,43,49.45
20011636,1,4,36,42854,3818,11085,5.8,15203,0,0,41896,40774,225.5072,44.51,50
20011637,1,4,37,42661,3891,11141,5.8,14619,0,0,41821,41785,195.7006,44.36,5
20011638,1,4,38,41943,3829,11096,5.8,14619,0,0,41409,42142,228.9692,42.87,50
20011639,1,4,39,40540,3837,11059,5.8,13796,0,0,40608,41618,-31.361,40.72,50
20011640,1,4,40,39543,3727,10940,5.8,13796,0,0,39436,41281,18.8047,41.45,50
20011641,1,4,41,38457,3577,10890,5.8,13005,0,0,38279,40954,166.5726,42.24,50
20011642,1,4,42,37271,3494,10724,5.8,13005,0,0,36969,39490,398.395,41.34,50
20011643,1,4,43,35449,3156,10742,5.8,12632,0,0,35380,38368,380.1709,40.02,50
20011644,1,4,44,34275,3194,10632,5.8,12632,0,0,33041,37218,391.0582,35.41,32.65
20011645,1,4,45,32389,2565,10396,5.8,12234,0,0,31332,35730,413.9419,34.36,27.71
20011646,1,4,46,31291,2439,10194,5.8,12234,0,0,29591,33993,-5.0598,32.6,25.1
20011647,1,4,47,28656,1180,9944,5.8,11942,0,0,28573,32216,-30.9744,27.39,49.89
20011648,1,4,48,28232,1081,9598,5.8,11942,0,0,27427,30248,-336.4784,20.4,45
20011701,1,5,1,28167,1202,9242,5.7,12656,0,0,27134,28925,413.9233,22.25,21.26
20011702,1,5,2,27710,1292,8800,5.7,12656,0,0,27266,28104,69.1785,28.12,49.49
20011703,1,5,3,28079,2241,8404,5.7,12073,0,0,27140,27525,-107.9391,25.61,35
20011704,1,5,4,27611,2325,8052,5.7,12073,0,0,26847,27422,172.2768,26.14,36.66292
20011705,1,5,5,27386,2467,7679,5.7,11445,0,0,26518,27165,-27.9444,27.8,20.3
20011706,1,5,6,27017,2484,7345,5.7,11445,0,0,26210,27280,-106.8849,28.59,19.84
20011707,1,5,7,26705,2606,7090,5.7,10896,0,0,25498,26660,-52.7149,28.78,40
20011708,1,5,8,25869,2652,6885,5.7,10896,0,0,25397,26555,-96.9939,28.45,28.45
20011709,1,5,9,25941,2346,6698,5.7,10309,0,0,24530,26083,-352.0686,28.01,21.01
20011710,1,5,10,25922,2496,6477,5.7,10309,0,0,24819,25392,-245.7751,28.2,21.6
20011711,1,5,11,26812,2344,6343,5.7,9785,0,0,25086,25158,-399.5725,29.71,24.2
20011712,1,5,12,28947,2456,6360,5.7,9785,0,0,26391,24804,-228.2915,31.87,24.2
20011713,1,5,13,32521,3258,6409,5.7,9292,0,0,29560,25029,-223.2783,38.28,49
20011714,1,5,14,38026,3204,6361,5.7,9292,0,0,32781,25558,-238.6404,27.65,4.5
20011715,1,5,15,39701,3437,6454,5.7,9078,0,0,36425,27597,13.3157,30.34,10
20011716,1,5,16,40646,3456,6439,5.7,9078,0,0,37929,31048,-286.7248,32.59,52
20011717,1,5,17,41372,3203,6656,5.7,8917,108,120,38939,34152,-176.7235,37.46,60.75
20011718,1,5,18,41663,3070,6886,5.7,8917,333,369,39093,37389,66.4651,38.42,60.75
20011719,1,5,19,41591,2782,6764,5.7,8907,682,741,39475,38376,324.6346,42.18,60.75
20011720,1,5,20,41586,2720,6785,5.7,8907,1082,1091,39614,38936,333.0211,41.54,15.5
20011721,1,5,21,42054,2741,6968,5.7,8794,1452,1290,39322,38700,286.6306,32.08,15.5
20011722,1,5,22,41848,2500,7096,5.7,8794,1771,1404,39541,39120,-32.7772,31.9,18
20011723,1,5,23,40996,1606,7266,5.7,8650,2021,1517,39398,38858,-53.8361,37.21,56
20011724,1,5,24,42322,1696,7664,5.7,8650,2158,1595,39502,39065,5.9862,38.67,56
20011725,1,5,25,41150,2248,7810,5.7,8699,2149,1595,39626,39542,581.1353,35.38,15.7
20011726,1,5,26,41594,2175,8229,5.7,8699,2032,1544,39736,39301,128.8261,33.46,15.7
20011727,1,5,27,40839,2040,8275,5.7,8575,1851,1472,39375,38952,-12.7158,32.48,15.85
20011728,1,5,28,40728,2108,8343,5.7,8575,1603,1345,39066,39553,-137.1244,32.02,16
20011729,1,5,29,40515,1587,8332,5.7,7754,1278,1123,39452,39456,-146.269,31.76,15.95
20011730,1,5,30,40371,1605,8307,5.7,7754,887,814,39465,39095,-146.092,30.54,16.05
20011731,1,5,31,41593,1332,8369,5.7,8535,466,456,39306,38520,-362.6124,33.12,16
20011732,1,5,32,41176,1422,8526,5.7,8535,138,162,40134,38816,-91.2684,35.46,16.2
20011733,1,5,33,42580,3001,8813,5.7,8758,0,29,41190,38894,-313.4504,33.81,16.25
20011734,1,5,34,43946,2872,8851,5.7,8758,0,0,42719,39068,-210.6786,41.43,54.5
20011735,1,5,35,44679,2918,8723,5.7,8849,0,0,43532,40318,-0.3614,41.99,54.5
20011736,1,5,36,44505,2803,8675,5.7,8849,0,0,43642,41645,394.8195,42.81,54
20011737,1,5,37,44006,2937,8717,5.7,9055,0,0,42921,43628,208.7565,42.44,61.95
20011738,1,5,38,43771,2930,8848,5.7,9055,0,0,42033,44397,102.4026,40.82,46.4
20011739,1,5,39,42106,3186,8911,5.7,9161,0,0,41424,43756,330.9665,37.53,16.55
20011740,1,5,40,40544,3147,9070,5.7,9161,0,0,40423,43520,17.4749,37.22,55.5
20011741,1,5,41,38713,3183,9096,5.7,9072,0,0,38850,42613,-15.7023,35.61,54
20011742,1,5,42,37661,3203,9220,5.7,9072,0,0,37110,41790,167.8383,35.94,50
20011743,1,5,43,35905,3196,9202,5.7,9178,0,0,35601,40542,346.0817,34.21,49.5
20011744,1,5,44,34467,3239,9170,5.7,9178,0,0,33969,38844,228.0563,33.99,16.3
20011745,1,5,45,33040,2507,9177,5.7,9131,0,0,32320,37332,61.7738,33.18,16.21
20011746,1,5,46,31525,2513,9192,5.7,9131,0,0,30489,35653,-189.719,31.71,3
20011747,1,5,47,28869,1359,9047,5.7,9037,0,0,29000,33926,-315.0605,37.24,14.95
20011748,1,5,48,28646,1356,8996,5.7,9037,0,0,27950,32213,-446.2459,24.93,0
20011801,1,6,1,28278,1434,8874,5.7,12171,0,0,27560,30523,-134.0449,15.34,0
20011802,1,6,2,28325,1434,8885,5.7,12171,0,0,27630,28785,-304.6677,11.01,0.86632
20011803,1,6,3,27614,388,8921,5.7,12024,0,0,27264,27836,-525.4167,20.4,45
20011804,1,6,4,27634,388,8931,5.7,12024,0,0,27043,28130,-252.5886,22.48,2.1
20011805,1,6,5,27800,463,8827,5.7,11801,0,0,27003,28548,5.1292,21.55,2.1
20011806,1,6,6,27646,463,8708,5.7,11801,0,0,26560,27752,-295.8017,19.23,19.23
20011807,1,6,7,27304,328,8548,5.7,11572,0,0,26267,27597,-292.6905,21.22,45
20011808,1,6,8,27095,328,8360,5.7,11572,0,0,25851,27632,-53.9102,22.15,49.5
20011809,1,6,9,26966,-82,8322,5.7,11345,0,0,25734,27289,66.9565,23.35,49.5
20011810,1,6,10,26880,-52,8189,5.7,11345,0,0,25562,26719,200.4488,23.61,49.5
20011811,1,6,11,27585,648,8028,5.7,11027,0,0,25030,26436,448.5253,25.98,33.88
20011812,1,6,12,27464,679,7900,5.7,11027,0,0,24967,26210,388.4834,26.14,32.64
20011813,1,6,13,28663,1677,7735,5.7,10581,16,0,26738,26037,243.0142,27.2,49.5
20011814,1,6,14,30516,1775,7574,5.7,10581,0,0,27579,26077,139.881,28.37,49.5
20011815,1,6,15,30410,1056,7521,5.7,10234,0,0,29144,26342,35.1725,39.61,49.99
20011816,1,6,16,31555,1088,7202,5.7,10234,18,0,30255,27770,221.2169,41.12,49.75
20011817,1,6,17,34002,2311,7294,5.7,9928,376,388,31555,28877,528.8649,38.33,49.5
20011818,1,6,18,34940,2335,7269,5.7,9928,950,1030,32835,30514,474.9335,41.15,49.99
20011819,1,6,19,35875,2770,7304,5.7,9659,1625,1804,33805,32243,161.7795,43.42,50
20011820,1,6,20,36273,2732,7226,5.7,9659,2310,2605,34217,34143,447.2283,42.71,49.75
20011821,1,6,21,36403,2628,7045,5.7,9350,2936,3337,34422,35217,500.3539,42.94,49.75
20011822,1,6,22,35670,2549,6798,5.7,9350,3497,3934,34839,35746,403.1626,41.77,49.5
20011823,1,6,23,35489,2313,6717,5.7,9124,3982,4342,34433,35534,249.7757,38.59,49.5
20011824,1,6,24,35064,2312,6690,5.7,9124,4286,4523,34451,35415,87.2374,38.92,49.5
20011825,1,6,25,34798,2298,6596,5.7,8908,4316,4453,34380,34987,123.6248,37.19,16
20011826,1,6,26,34765,2298,6555,5.7,8908,4103,4156,34420,34730,37.8462,36.86,16
20011827,1,6,27,35635,2769,6499,5.7,8754,3698,3665,34512,34179,-14.9665,32.05,16
20011828,1,6,28,35673,2769,6406,5.7,8754,3104,3012,34572,33890,-17.0577,29.08,11.75
20011829,1,6,29,35932,2694,6282,5.7,8451,2341,2243,34895,33752,-146.1792,30.68,16
20011830,1,6,30,37304,2694,6113,5.7,8451,1526,1450,35452,34036,-177.5698,28.84,16
20011831,1,6,31,37513,1980,6061,5.7,8214,797,741,36101,34106,-68.8483,32.62,49.5
20011832,1,6,32,38710,1980,5906,5.7,8214,279,243,37111,34563,-14.6036,34.03,52.5
20011833,1,6,33,40273,2806,5884,5.7,8131,51,35,38980,35410,71.7856,36.85,19
20011834,1,6,34,42190,2869,5837,5.7,8131,0,0,41049,36106,23.7915,42.89,50.07993
20011835,1,6,35,42332,3077,5890,5.7,8111,0,0,42104,37304,-29.7053,46.91,52.5
20011836,1,6,36,42213,3074,5794,5.7,8111,0,0,42465,39145,11.2586,47.58,52.5
20011837,1,6,37,42056,3133,5676,5.7,8002,0,0,42195,41498,492.6348,47.14,52.5
20011838,1,6,38,41759,3133,5604,5.7,8002,0,0,41514,42305,599.4153,44.58,50
20011839,1,6,39,39933,3133,5524,5.7,7892,0,0,40753,42266,335.0714,44.96,52.5
20011840,1,6,40,39159,3134,5400,5.7,7892,0,0,39769,41856,43.7916,44.46,50
20011841,1,6,41,37848,3223,5469,5.7,7839,0,0,38408,40963,393.1787,42.94,19.5
20011842,1,6,42,36407,3174,5433,5.7,7839,0,0,37274,39744,229.4159,37.44,49.85
20011843,1,6,43,35274,3237,5385,5.7,7826,0,0,35938,38667,-27.8375,38.55,49.85
20011844,1,6,44,34428,3110,5380,5.7,7826,0,0,34598,37637,137.9425,35.98,19.25
20011845,1,6,45,31910,2856,5263,5.7,7805,0,0,33165,36291,211.4083,34.13,49.75
20011846,1,6,46,30909,2855,5137,5.7,7805,0,0,31842,34854,-152.0474,36.37,49.75
20011847,1,6,47,28799,2522,5042,5.7,7749,0,0,30317,33689,98.6528,39.14,49.5
20011848,1,6,48,28389,2623,4925,5.7,7749,0,0,29308,32065,449.8334,39.85,49.5
20011901,1,7,1,28337,2579,4826,5.6,7018,0,0,29178,30936,158.8691,39.81,49.5
20011902,1,7,2,28218,2603,4759,5.6,7018,0,0,29333,29130,124.7995,40.93,49.5
20011903,1,7,3,28062,2456,4712,5.6,7050,0,0,29068,28550,204.5924,42.67,49.5
20011904,1,7,4,27931,2385,4595,5.6,7050,0,0,28292,28547,421.5733,36.84,23.74
20011905,1,7,5,27759,2497,4477,5.6,7052,0,0,28232,28891,221.088,32.65,22.85
20011906,1,7,6,27518,2525,4506,5.6,7052,0,0,28133,28050,-49.6331,33.52,22.85
20011907,1,7,7,27374,2421,4433,5.6,7032,0,0,28075,27553,-38.9032,28.95,49
20011908,1,7,8,27273,2440,4374,5.6,7032,0,0,27933,27569,-98.3934,28.91,49.5
20011909,1,7,9,27216,2288,4372,5.6,6923,0,0,27605,27662,40.2443,30.31,49.5
20011910,1,7,10,27160,2297,4345,5.6,6923,0,0,27564,27659,89.9262,30.78,49.5
20011911,1,7,11,27261,2300,4315,5.6,6721,0,0,27322,27578,122.2974,33.89,49.5
20011912,1,7,12,27655,2440,4254,5.6,6721,0,0,27351,27321,122.975,32.21,49
20011913,1,7,13,28635,3280,4188,5.6,6459,18,0,27829,27251,150.4751,26.93,30.1
20011914,1,7,14,29943,3423,4121,5.6,6459,0,0,28173,27285,19.3738,22.57,30.1
20011915,1,7,15,29965,3282,4006,5.6,6293,0,0,28488,27588,-23.4941,28.48,41
20011916,1,7,16,30356,3349,3911,5.6,6293,0,0,29100,28143,-31.1333,32.99,49.7
20011917,1,7,17,31131,3889,3823,5.6,6007,372,408,30522,28713,6.5416,40.67,49.5
20011918,1,7,18,32805,3949,3687,5.6,6007,971,1044,32119,29464,315.2206,43.98,49.7
20011919,1,7,19,34709,4280,3725,5.6,5797,1670,1767,33532,30219,375.0263,44.64,49.45
20011920,1,7,20,34861,4247,3698,5.6,5797,2380,2505,34179,31830,637.4207,40.21,49.45
20011921,1,7,21,34828,4044,3714,5.6,5765,3032,3199,34600,33102,32.9429,37.72,49.45
20011922,1,7,22,35054,4006,3733,5.6,5765,3596,3760,34705,34253,21.7833,38.7,19.25
20011923,1,7,23,34104,3881,3787,5.6,5715,4050,4116,34664,34743,117.2904,37.95,49.45
20011924,1,7,24,34346,3803,3903,5.6,5715,4331,4290,34671,34854,-105.5878,38,19.25
20011925,1,7,25,34473,4124,3981,5.6,5802,4381,4317,34609,34775,72.9461,30.74,19.25
20011926,1,7,26,34250,4124,4031,5.6,5802,4189,4181,34800,34161,-104.441,30.18,49.45
20011927,1,7,27,34320,3879,4140,5.6,6083,3768,3860,35436,34167,-27.5529,36.24,49.45
20011928,1,7,28,34688,3877,4206,5.6,6083,3172,3330,35537,34453,115.997,35.76,19.25
20011929,1,7,29,35156,4191,4279,5.6,6314,2461,2599,35755,34415,109.3417,31.43,19.25
20011930,1,7,30,36544,4162,4427,5.6,6314,1685,1764,36174,34119,-12.603,29.21,19.25
20011931,1,7,31,36770,3668,4482,5.6,6453,912,958,36984,34421,-171.3515,34.96,51.9
20011932,1,7,32,38836,3781,4594,5.6,6453,322,353,38020,34801,-251.2246,37.48,54.83213
20011933,1,7,33,40108,3902,4611,5.6,6568,58,71,39543,35782,255.4594,37.03,55.5
20011934,1,7,34,42346,4126,4647,5.6,6568,0,0,41842,36842,244.4572,41.3,54.65
20011935,1,7,35,42635,4371,4776,5.6,6706,0,0,43300,38395,400.4841,45.66,55.5
20011936,1,7,36,42605,4335,4876,5.6,6706,0,0,43157,40244,346.3358,46.29,60.9
20011937,1,7,37,42362,4344,4965,5.6,6793,0,0,42630,42283,570.0738,45.04,54.65
20011938,1,7,38,41705,4297,4915,5.6,6793,0,0,42143,43308,640.9913,43.48,19.5
20011939,1,7,39,40266,4424,4961,5.6,6879,0,0,41325,42850,283.0184,44.93,54.65
20011940,1,7,40,39772,4451,4950,5.6,6879,0,0,40053,42298,-2.9149,43.9,50
20011941,1,7,41,38781,4527,4986,5.6,7008,0,0,39003,41560,396.5368,41.56,49.45
20011942,1,7,42,37217,4450,5172,5.6,7008,0,0,37800,40522,515.9332,42.16,49.45
20011943,1,7,43,35574,4379,5084,5.6,7046,0,0,36317,39124,264.8342,39.74,49.45
20011944,1,7,44,33034,4364,5066,5.6,7046,0,0,34542,37957,361.2324,38.65,49.4
20011945,1,7,45,32000,4320,4997,5.6,7102,0,0,32768,36563,395.8118,37.8,49.1
20011946,1,7,46,30579,4097,4984,5.6,7102,0,0,31070,34753,268.5977,36.17,19.35
20011947,1,7,47,29137,3749,4953,5.6,7103,0,0,29206,32855,11.9732,31.28,19.35
20011948,1,7,48,28574,3909,5037,5.6,7103,0,0,28109,31235,-63.4406,27,12.5
20012001,1,1,1,28398,3761,5016,5.6,6853,0,0,28764,29414,-219.8046,29.59,19
20012002,1,1,2,28387,3809,5021,5.6,6853,0,0,29258,27742,-456.4821,27.38,28.25
20012003,1,1,3,28660,4057,5064,5.6,6942,0,0,29489,27021,-325.0348,28.12,48.5
20012004,1,1,4,28710,3998,4999,5.6,6942,0,0,29159,27200,-38.4064,27.4,27.07
20012005,1,1,5,28409,3138,5023,5.6,7061,0,0,28702,28016,36.1931,27.71,26.73
20012006,1,1,6,28346,3064,5052,5.6,7061,0,0,28875,27866,-141.0143,27.91,48.5
20012007,1,1,7,27884,2917,5008,5.6,7273,0,0,28465,27498,-31.1492,28.19,12.5
20012008,1,1,8,28068,2925,4994,5.6,7273,0,0,28375,27153,53.7665,27.06,12.5
20012009,1,1,9,27937,2547,5008,5.6,7377,0,0,28016,27240,-183.8851,26.09,2
20012010,1,1,10,28823,2582,4998,5.6,7377,0,0,28011,26663,-268.3463,27.16,2
20012011,1,1,11,28418,305,5005,5.6,7354,0,0,28808,26641,-493.0661,33.95,48.5
20012012,1,1,12,31253,305,4982,5.6,7354,0,0,30222,26336,-566.4157,34.9,48.99
20012013,1,1,13,36213,-740,4973,5.6,7271,0,0,34885,26657,40.507,41.4,49.45
20012014,1,1,14,42342,-740,4935,5.6,7271,0,0,37376,27889,135.9211,24.03,10
20012015,1,1,15,45845,-588,4889,5.6,7155,0,0,42120,30135,413.9893,35.27,53.32
20012016,1,1,16,47138,-685,4883,5.6,7155,0,0,43991,35113,-262.7451,40.46,55.51
20012017,1,1,17,44825,-270,4865,5.6,7042,199,200,43764,38253,43.7596,34.93,19.5
20012018,1,1,18,44811,-363,4950,5.6,7042,611,611,43616,42285,315.4546,33.32,59.5
20012019,1,1,19,44552,421,4853,5.6,6848,1235,1237,43446,42695,-113.8071,36.28,59.5
20012020,1,1,20,43839,269,4822,5.6,6848,1910,1896,43557,42971,164.3715,37.16,59.5
20012021,1,1,21,43168,-999,4794,5.6,6958,2482,2423,43775,43016,212.3933,43.89,59.5
20012022,1,1,22,43264,-1126,4846,5.6,6958,2987,2907,43459,42970,48.8454,38.79,20
20012023,1,1,23,43214,-1421,4876,5.6,7037,3469,3438,42845,42735,154.4261,27.46,20
20012024,1,1,24,42405,-1534,4867,5.6,7037,3833,3849,42284,42467,-114.4216,29.8,20
20012025,1,1,25,42178,-1895,4943,5.6,7174,3977,3972,42062,42145,-212.0302,31.04,40
20012026,1,1,26,41743,-1919,4913,5.6,7174,3920,3878,41805,41759,-122.6382,30.56,20
20012027,1,1,27,41815,-1867,4920,5.6,7371,3690,3659,41370,41738,-17.8249,30.41,3.5
20012028,1,1,28,41976,-1956,4945,5.6,7371,3259,3273,41517,41615,-258.8163,28.61,3.5
20012029,1,1,29,42318,-2088,4979,5.6,7429,2609,2669,41915,41153,-496.9937,27.55,3.5
20012030,1,1,30,42239,-2056,4958,5.6,7429,1821,1892,42203,40837,-426.3137,28.84,20.5
20012031,1,1,31,42944,-1471,5017,5.6,7475,1015,1037,41843,41068,-313.898,34.04,20.51
20012032,1,1,32,43806,-1332,5118,5.6,7475,386,357,42627,41610,-49.929,35.66,20.51
20012033,1,1,33,45676,-1026,5211,5.6,7545,84,58,43333,41945,-88.2123,37.1,5
20012034,1,1,34,46161,-1059,5255,5.6,7545,0,0,44654,42231,-243.1831,40.44,20.6
20012035,1,1,35,47811,-595,5223,5.6,7805,0,0,46231,43453,-374.7599,40.48,20.35
20012036,1,1,36,47314,-797,5199,5.6,7805,0,0,46538,44273,-156.4268,41.91,21
20012037,1,1,37,46469,-802,5271,5.6,7909,0,0,46052,45795,-384.901,40.88,21
20012038,1,1,38,45792,-768,5291,5.6,7909,0,0,45997,45610,-89.0586,40.41,49.4
20012039,1,1,39,44411,1993,5344,5.6,8037,0,0,45025,45134,-83.0673,35.42,49.4
20012040,1,1,40,44186,1953,5473,5.6,8037,0,0,43684,44768,161.4689,37.51,49.45
20012041,1,1,41,43110,2418,5484,5.6,8117,0,0,43301,44788,117.6104,37.81,21
20012042,1,1,42,42003,2346,5632,5.6,8117,0,0,42132,44302,298.2395,36.06,21
20012043,1,1,43,40986,2206,5546,5.6,8036,0,0,40005,43193,-15.4823,32.06,20.5
20012044,1,1,44,38342,2158,5455,5.6,8036,0,0,37721,41767,-269.8959,31.35,3.5
20012045,1,1,45,35591,1418,5244,5.6,7914,0,0,35590,40403,-243.7565,32.63,46.7
20012046,1,1,46,33519,1373,5039,5.6,7914,0,0,33508,38491,-300.9341,31.29,20
20012047,1,1,47,31389,578,4931,5.6,7774,0,0,32142,36032,110.729,35.04,20
20012048,1,1,48,30396,806,4806,5.6,7774,0,0,30927,33994,-18.4266,28.51,28.51
20012101,1,2,1,30447,1205,4609,5.5,7069,0,0,29504,31703,-26.66,27.65,27.65
20012102,1,2,2,30656,1109,4413,5.5,7069,0,0,29798,30512,-14.0309,31.61,46
20012103,1,2,3,30760,1733,4244,5.5,6607,0,0,30022,29960,-58.5849,32.46,32.46
20012104,1,2,4,29860,1779,3908,5.5,6607,0,0,29554,29788,170.3829,32.19,32.19
20012105,1,2,5,30375,2612,3710,5.5,6107,0,0,29529,30221,-1.2493,31.13,31.13
20012106,1,2,6,30090,2612,3468,5.5,6107,0,0,29662,30266,-109.9219,32.33,32.33
20012107,1,2,7,29666,2509,3114,5.5,5645,0,0,29336,29823,-91.9133,33.23,33.23
20012108,1,2,8,29857,2670,2727,5.5,5645,0,0,28935,29568,-24.7269,32.24,45.85
20012109,1,2,9,28464,1744,2617,5.5,5064,0,0,28279,29414,-27.2744,33.64,30
20012110,1,2,10,29021,1768,2409,5.5,5064,0,0,28532,28934,27.5032,34.12,45.9
20012111,1,2,11,29480,412,2169,5.5,4351,0,0,29151,28359,-40.2441,41.07,49.5
20012112,1,2,12,32998,504,1918,5.5,4351,0,0,30629,28109,253.0689,37.69,49.5
20012113,1,2,13,37429,-875,1860,5.5,3669,0,0,34915,28338,504.4778,43.99,60
20012114,1,2,14,42077,-1022,1796,5.5,3669,0,0,38226,28925,457.8825,42.08,58.4
20012115,1,2,15,44281,165,1711,5.5,3078,0,0,42388,31592,940.1441,59.15,57.32
20012116,1,2,16,44514,-8,1628,5.5,3078,0,0,44562,35269,532.1499,62.71,84.5
20012117,1,2,17,45121,568,1654,5.5,2724,133,263,45106,38748,468.6396,62.42,84.5
20012118,1,2,18,45126,491,1589,5.5,2724,381,731,45242,42517,871.9414,65.7,86.5
20012119,1,2,19,45117,925,1630,5.5,2579,752,1351,45208,43641,408.001,65.96,86.5
20012120,1,2,20,45174,785,1660,5.5,2579,1200,1973,44881,43671,528.042,65.51,84.5
20012121,1,2,21,45048,672,1640,5.5,2677,1665,2467,44413,43699,652.5331,59.64,22.2
20012122,1,2,22,44810,672,1702,5.5,2677,2072,2869,44061,43619,436.1968,52.95,22.2
20012123,1,2,23,44306,827,1775,5.5,2773,2358,3228,43507,43306,-65.3569,44.88,21.8
20012124,1,2,24,44302,827,1841,5.5,2773,2551,3474,43310,42966,-104.3805,43.63,21.8
20012125,1,2,25,43919,356,1918,5.5,2885,2672,3530,42288,42722,-217.6113,43.75,21.8
20012126,1,2,26,43887,356,1949,5.5,2885,2646,3396,41816,42237,-306.2819,40.57,21.8
20012127,1,2,27,43950,360,2083,5.5,3020,2408,3090,42023,41923,-419.498,40.71,22.25
20012128,1,2,28,42922,360,2105,5.5,3020,2052,2623,42502,41500,-783.3709,38.65,22.5
20012129,1,2,29,44129,384,2233,5.5,3120,1677,2016,42862,41070,-905.599,38.33,22.5
20012130,1,2,30,43902,384,2220,5.5,3120,1226,1351,43096,41050,-368.56,40.44,22.5
20012131,1,2,31,43613,1086,2184,5.5,3108,666,728,43061,41381,-352.9127,47.16,22.65
20012132,1,2,32,44212,1086,2153,5.5,3108,200,267,43893,41789,-403.3462,54.3,83.75
20012133,1,2,33,45674,978,2117,5.5,3111,15,54,44911,41505,-61.7427,59.22,84.5
20012134,1,2,34,46485,978,2019,5.5,3111,0,0,45574,42131,135.2017,59.69,99.5
20012135,1,2,35,47112,1147,1967,5.5,3144,0,0,46257,43015,41.5189,62.93,99.8
20012136,1,2,36,47023,1147,1887,5.5,3144,0,0,46480,43579,213.6098,67.05,98
20012137,1,2,37,46903,722,1918,5.5,3110,0,0,46219,45270,479.2759,64.77,99.5
20012138,1,2,38,46652,722,1890,5.5,3110,0,0,46044,45525,379.1124,65.04,99.5
20012139,1,2,39,47345,1551,1895,5.5,3121,0,0,45333,45159,381.6506,54.39,89
20012140,1,2,40,46651,1551,1852,5.5,3121,0,0,45174,45072,277.3314,55.18,70
20012141,1,2,41,44300,637,1794,5.5,3203,0,0,43956,44938,294.4425,55.65,71
20012142,1,2,42,43588,637,1778,5.5,3203,0,0,42580,44862,122.283,49.04,22.75
20012143,1,2,43,40204,-58,1799,5.5,3394,0,0,40744,43748,171.165,45.29,64
20012144,1,2,44,38238,-16,1811,5.5,3394,0,0,38426,42489,-32.3231,45.54,48
